keyword,post_id,post_title,comment_id,content,comment_time,like_count,user_id,user_name,ip_location,parent_comment_id,platform,event
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69c92643000000000c033fb3,肯定站创作者呀,2026/03/29 21:16,40,596a3aab5e87e718321bfd5f,Segg,河南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69c8e2570000000018023476,@单依纯工作室 蹲一个官方回应 求求做个体面人！别学zbc[哭惹R],2026/03/29 16:27,9,5f326b5a000000000101fe3a,Evan,陕西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69cf28f9000000000f024701,支持李荣浩，最近刷抖音单依纯出道的视频已经迅速下头了，本来是个路人也觉得恩将仇报,2026/04/03 10:42,1,5e6724db0000000001007554,爱吃瓜娱乐小主一枚,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,6a0366cc000000002901801c,直接仍站李荣浩这边,2026/05/13 01:43,1,5fdecdfd0000000001007f84,何首乌,河北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69cb87f00000000002028d89,"石家庄有没有被这个人骗的 
卖的  宁波三生  的保健品 
联系我",2026/03/31 16:38,0,60536f190000000001002cf4,刀刀皓爱吃肉🥩,河北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69c9dc63000000000f02954d,那是道歉？？？和淘宝客服一个话术呗，“亲，很抱歉，我这边马上核实，再联系您”，然后就没有然后了[笑哭R],2026/03/30 10:13,68,5b051a1211be107bcdd29ea1,✨是喵爷呀🐈,辽宁,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69c8e74b00000000190004f7,就这还有给洗的，[微笑R],2026/03/29 16:48,34,628e0c5e0000000010008762,momo,黑龙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69c9f74e00000000020292dd,这么明显的甩锅[捂脸R]你指这叫体面道歉[doge],2026/03/30 12:08,21,670bccf9000000001d023f14,2026暴富版,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69c9ca0d0000000015015b6e,[失望R]能不能别忘初心啊,2026/03/30 08:55,3,6497fe5d000000001f006ebc,发芽的轰,安徽,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69cb503f000000000d03cf51,道歉有用要警察干什么 更何况一点都不真诚 直接法庭见吧[捂嘴笑R],2026/03/31 12:40,2,5b801ab91cd8b700010a35d3,ᅠᅠᅠ,澳大利亚,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69c909f40000000015015934,好！[赞R],2026/03/29 19:16,2,600423e80000000001004569,spicy,陕西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69d62ee1000000000900486a,这个单不像好人啊,2026/04/08 18:33,0,666953af0000000003030c13,陈老师-成都设计20年,四川,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69c8e144000000002301d86c,单依纯道歉了！喜欢🥚和李荣浩的我天塌了,69ca84e0000000000103e8cc,为什么单依纯足蛋，她都道歉了,2026/03/30 22:12,0,60547e270000000001004023,浪漫小doooooog,江西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69cb0d4b0000000002028b9a,今早刷到，觉得李荣浩太计较了。现在一搜，李荣浩还是太保守了[doge][doge][doge][doge][笑哭R],2026/03/31 07:54,171,6345bf07000000001802ecde,小红薯63471A88,加拿大,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69d261e1000000000f025bac,这世界怎么了，原版被侵权却要被骂,2026/04/05 21:21,47,57d20f5d6a6a697cc78c0e41,路过人间,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69f6cfd00000000028009d3d,而且那么多首歌，她不可能一首一首地看有没有版权吧。这不是她的工作范围啊！[笑哭R],2026/05/03 12:32,1,68a9b879000000001901a6ee,yiyi 🥛,安徽,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69d34a2c000000000202b228,纯牛奶看不得了~,2026/04/06 13:52,7,61695cb80000000002019fb0,烂理智o,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69d63b56000000001500d4cc,现在回旋镖了吧,2026/04/08 19:26,5,6846bf72000000001b021978,咕啾大魔王,湖北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69cf3fc60000000016016b0f,觉得别人格局小的，自己利益被侵犯比谁反应都大[doge],2026/04/03 12:19,40,5a26c285e8ac2b469992a186,彬彬奔奔徐,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69dbd9f7000000001400a210,他自己也抄袭，属于回旋镖了,2026/04/13 01:44,12,67233937000000001d02eadc,半糖少冰,湖北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69e039ca000000000d03ed8f,就是唱了！如何呢？又能怎？不告死你，太嚣张了！,2026/04/16 09:22,3,653e58220000000030033f22,小红薯653E7ABC,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69f6cf77000000002800879b,你们就不能好好查一下真像吗！她是真的不知道没过版权啊！,2026/05/03 12:30,0,68a9b879000000001901a6ee,yiyi 🥛,安徽,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69db2162000000003500a20d,有嗎，我反而看到更多造蛋黃謠跟說他飄了的，程度差不多跟罪犯一樣，接近網暴了,2026/04/12 12:36,1,6946f1a9000000000300f2c8,唧唧,中国台湾,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ca3e0800000000230057a0,“责任全在我”单依纯一首《李白》，“怎么,69dac3490000000002037ec1,@问一问,2026/04/12 05:55,0,638c762e000000001f01696d,弹钢琴的猫,辽宁,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69f9ee12000000003700d246,全网都在等我评价李白 我今天给一个评价,6a0bdb9a000000002a02fbaa,第一次见这么温柔的单依纯粉丝（没有说其他都不温柔的意思。单依纯歌声很好听，期待她带来更多作品,2026/05/19 11:40,3,5ccac6840000000012037c74,法猫,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69f9ee12000000003700d246,全网都在等我评价李白 我今天给一个评价,6a1a7692000000002803739f,李荣浩做错0个事...,2026/05/30 13:33,0,639e996a000000002501cd46,momo,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69f9ee12000000003700d246,全网都在等我评价李白 我今天给一个评价,69fc68b30000000029010d71,李荣浩能注册李白这个名称？那是不是我也可以注册武则天，唐太宗？,2026/05/07 18:25,4,65a90ae50000000008006432,冰冰-L,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69f9ee12000000003700d246,全网都在等我评价李白 我今天给一个评价,69f9f304000000002b0278db,感谢科普[红色心形R][红色心形R][红色心形R],2026/05/05 21:39,6,642d85590000000011020296,小红薯642ED1DB,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69f9ee12000000003700d246,全网都在等我评价李白 我今天给一个评价,69f9f2ba000000002900e879,"虽然是法学生，但平时更感兴趣刑法、刑诉、行政法，民法与知识产权法仍需精进。表述不当之处，敬请谅解。
仅借此话题抛砖引玉，希望能遇到知产专业大佬为大家更深层次地普普法，也欢迎大家理性讨论！",2026/05/05 21:38,7,5f3c05040000000001002285,Ray_22,贵州,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69f9ee12000000003700d246,全网都在等我评价李白 我今天给一个评价,6a0db4f200000000280094cb,演唱会的歌都是表演者自己选的  你说跟有没有关系   就你这样还法学生   笑死    其他场合也是这一个主办方？版权分几种你都不知道吧还法学生   唱了人家的歌不给版权费还有理了？按你逻辑   我只能祝你以后的客户不给你律师费了,2026/05/20 21:19,0,5d0819c5000000001202e10a,JZ,加拿大,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a1151b30000000036031c49,2026暑假热门演唱会盘点,6a11841c000000002900efce,你准备去谁的演唱会？,2026/05/23 18:40,1,60324f4a000000000100802f,票牛APP,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a1151b30000000036031c49,2026暑假热门演唱会盘点,6a197be8000000002901b0cd,黎明！？,2026/05/29 19:43,0,62c8f55c000000000e00e073,摩西摩,云南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a1151b30000000036031c49,2026暑假热门演唱会盘点,6a117f60000000002902e907,周传雄7.25哈尔滨,2026/05/23 18:20,0,6665d4a80000000007007dd0,🐻爱羽球的汪星人🍍,湖北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a1151b30000000036031c49,2026暑假热门演唱会盘点,6a11aead0000000027016c63,周深！,2026/05/23 21:42,0,5f043955000000000101f848,momo,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a1151b30000000036031c49,2026暑假热门演唱会盘点,6a12f87f0000000027023d39,王力宏去年不是在西安开过了吗,2026/05/24 21:09,0,629f79280000000021021538,Lucas...云霞,宁夏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17955e000000002b025f1a,我的天，我居然知道每一个人之间的矛盾[扶墙R][扶墙R]我居然吃了这么多瓜,2026/05/28 09:07,945,5938f061b1da14013ffda60e,芋圆奶绿去冰微糖,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1801ef000000002803443a,我定一下子，每个人都打zbc好了,2026/05/28 16:50,130,5a79bf864eacab6e6f53ffba,你也喜欢花么,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a15a502000000002803d257,歌·大打出手季 哈哈哈哈哈,2026/05/26 21:49,1140,687cd75a000000001e00859e,尔温,辽宁,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17ccd9000000002701d94b,胡彦斌帮唱唯一选择是陶喆[飞吻R]这个不能变,2026/05/28 13:04,221,5ea178ea000000000100b50c,momo,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a178d75000000002a0275e5,齐豫请吴青峰、张碧晨请杨宗纬、魏如萱请安溥、尤长靖请张韶涵、周兴哲请Ella、胡彦斌请杨丞琳、stanaj请蔡依林，我就爱看大家围在一起蛐蛐杨宗纬的样子哈💅🏻,2026/05/28 08:33,100,5aa12b10b1da145d3037a2a0,韬韬爱吃,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a181ac60000000027021434,怎么没有华晨宇,2026/05/28 18:36,53,5a98154511be103e5760c4a5,菠萝蜜饯palamici,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a19ae6e000000002901304c,谁请华晨宇。,2026/05/29 23:19,11,5b887889ce58b9000199bb0a,夏天蒙太奇,天津,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1a7203000000002a026091,华晨宇去帮张碧晨帮帮唱吧[偷笑R],2026/05/30 13:13,2,5ea2e5ae00000000010082c9,小白快乐之家（装修中）,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1944ee000000002902746e,既然请了lrh ，那让蔡淳佳来呗,2026/05/29 15:49,9,5e448d340000000001005e98,不用学高数🥠,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1800f0000000002b0244fb,挺有想法，可是花花你是只字未提啊！,2026/05/28 16:46,11,65a6aaff000000000800b780,原气满满,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a193577000000002702a544,我杰哥关门是吧[捂脸R]不对，老薛和杰哥是我担，不敢说话[捂脸R],2026/05/29 14:43,1,6602cdc4000000000b00c269,安忍,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17bf33000000002702f8a8,张碧晨杨宗纬继续大唱凉凉,2026/05/28 12:06,67,615da7fe000000000201eb8d,iamnotiris,河北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a171a7b0000000029034045,那不变成再见歌坛了？,2026/05/28 00:23,157,5cb97b48000000001103c52f,Henry宝贝nǐ láí là,安徽,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17f18700000000290373cf,[笑哭R]完了，我完全知道他们之间的故事[笑哭R]冲浪强度还是太大了,2026/05/28 15:40,29,5b24d31b11be107eaf111aaa,momo,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a15a428000000002903612e,因为常年互联网冲浪 所以我懂你 这里面有八百个瓜 根本吃不完,2026/05/26 21:46,51,5f8010b8000000000101c79b,马枝枝🥕,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17e624000000002b0287b1,这么多人，那谁可以关门,2026/05/28 14:52,81,5b6511584eacab490e87f007,HANUE,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a187aef0000000029010939,青峰和谁有beef啊突然觉得网速慢了[石化R],2026/05/29 01:27,4,58ba248250c4b448b96f7c76,凡事发生必有利于我,澳大利亚,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a182fa80000000029018577,窦靖童请王菲窦唯是吧[doge],2026/05/28 20:06,8,54ae0d212e1d934d731f0444,TOMIE🎾🍏,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17e62b000000002902ceaa,stanaj和老薛有什么过节啊[呃R][呃R][呃R]有人能科普一下吗？,2026/05/28 14:52,0,5ae80208e8ac2b42f8b56eed,天才澜澜,黑龙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17dd35000000002800b9cb,李荣浩 张杰 薛之谦和谁有矛盾啊,2026/05/28 14:14,0,62c2b008000000001501ceda,芫荽,安徽,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a180979000000002701c18d,吴青峰和杨宗纬也有矛盾 关于歌曲版权,2026/05/28 17:23,6,5bfeb22e000000000700b963,高兴遇见,陕西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a173cb0000000002803e347,张碧晨又请杨宗纬？上次不是请过唱凉凉吗，要是这样的话，胡彦斌应该请陶喆,2026/05/28 02:49,1,643ce9840000000010026a04,只想摆烂,湖南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a15a615000000002803df77,啊啊啊当打之年……,2026/05/26 21:54,75,67c16b9e000000000a03c679,风在林梢。,山东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a180511000000002701d1e0,张碧晨请谭伊哲[萌萌哒R],2026/05/28 17:04,22,5993db6f5e87e71a103cf44e,可爱选手小zzz,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17f43c00000000280099a9,所有人唱完之后还有一场自由搏击,2026/05/28 15:52,19,606f24db000000000100311b,sako,湖北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a18ec8c000000002701f0e6,反正最后让张杰来关门,2026/05/29 09:31,26,5a68103f11be104e68dc3198,乌龙茶日记,湖北,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17814d00000000290244bb,有点像再见朋友歌手季,2026/05/28 07:42,89,5e1addef00000000010026b7,小德的铁罐可可,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17c480000000002803cdbc,张杰关的门,2026/05/28 12:28,18,5b2a82a34eacab2300db4ee8,momo达,河南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a194698000000000d022c04,想再看尤长靖和张远！,2026/05/29 15:56,2,6263e777000000001000acdc,不日常,马来西亚,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1868c70000000028039e0e,Waa：我可以请田馥甄林宥嘉裘德徐佳莹艾怡良韦礼安吴青峰陈珊妮安溥蔡旻佑魏如昀曾沛慈王心凌华晨宇马嘉祺马頔岑宁儿宫阁鲜于贞娥杨丞琳王心凌白安林家谦（不完全列举）。。。。就看他们想不想来以及你们要不要他们来，这还是ban了台上的窦靖童和周兴哲的结果,2026/05/29 00:09,1,62953a76000000002102b176,翀,江苏,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17630800000000290363c0,这是我是歌手，不是我是打手,2026/05/28 05:32,49,66e46112000000000b030624,茉小贝,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a180b400000000029036bc5,然后谢娜主持 天哪这才是真正的节目我愿意付费观看直播,2026/05/28 17:30,7,5fb516fd00000000010068ea,BBASDC,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a17f09700000000290350fa,魏如萱和谁有过节啊,2026/05/28 15:36,0,5ee38c1800000000010078e7,momo,内蒙古,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1992ca0000000029027cd3,谭伊哲[派对R],2026/05/29 21:21,2,69bf6cce0000000032027f09,嘎嘎的故事,福建,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1a6013000000002b02669c,拉完了,2026/05/30 11:57,0,567fa286b8c8b421d35ba48c,BermudaForest（装修版,福建,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a1ab1e40000000027021193,为啥呀 一对都不懂[捂脸R],2026/05/30 17:46,0,5a94e9d711be102bb7a40dd0,学习使我奋进,重庆,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a188ab20000000027014473,而且每一对邀请都是合理的[石化R]如果没有矛盾，他们真的可以请到,2026/05/29 02:34,2,5fcc6fd900000000010071eb,别乱点评,山西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a19c3aa000000002702163b,无人在意的角落其实薛之谦跟胡彦斌的矛盾没准比跟张杰的更大[doge],2026/05/30 00:49,1,5e7fb41e0000000001006d46,IRONLOOKATME,重庆,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a197bb6000000002803ea03,不想要单依纯,2026/05/29 19:42,0,692e66ba00000000320193c5,小红薯692EF1F1,重庆,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a155f310000000035024f20,歌手帮帮唱,6a18c87a0000000029012673,唱完以后后台开个茶话会，看谁骂得过谁[捂脸R],2026/05/29 06:58,2,5a83a19711be106626902af8,甜宁甜柠檬,山西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a042b9900000000070279f6,金曲奖评审主席回应单依纯入围：拿作品说话,6a083f7a0000000028039973,单依纯个人也完全没有问题，版权问题确实是她这方的问题，但是一个团队对接版权问题出现工作纰漏挺正常的，也道歉并且愿意赔偿，我不觉得这种工作纰漏的问题要上升到个人人品问题。而且单依纯出道六年第一次出现版权争议问题，要是人品有问题不会六年才有这样的争议。,2026/05/16 17:57,43,5d4045b600000000160133e7,Pikahoo德文卷毛猫💕,黑龙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a042b9900000000070279f6,金曲奖评审主席回应单依纯入围：拿作品说话,6a05293a000000002a004ae4,支持,2026/05/14 09:45,2,5d3a7305000000001003b954,下班就要来点有的没的HappyHappy,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a042b9900000000070279f6,金曲奖评审主席回应单依纯入围：拿作品说话,6a0518c10000000028008292,支持,2026/05/14 08:35,3,5e8aaa750000000001002a97,迟一點天上見,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a042b9900000000070279f6,金曲奖评审主席回应单依纯入围：拿作品说话,6a08166b0000000027029421,实力 作品 能力是最好的回应和打脸[派对R],2026/05/16 15:02,4,56a0cf5eaed7586a3ecdb349,詹约克.,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a042b9900000000070279f6,金曲奖评审主席回应单依纯入围：拿作品说话,6a0447f6000000002803b95d,有版权问题的那首歌都没在这张专辑里面怎么这张专辑不能评了[捂脸R],2026/05/13 17:44,62,61925b560000000010009ccb,momo（Hudson梦男版）,浙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a042b9900000000070279f6,金曲奖评审主席回应单依纯入围：拿作品说话,6a085893000000002900f0cd,不 ni,2026/05/16 19:44,0,661cbda9000000000700464f,侯junyan,黑龙江,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a042b9900000000070279f6,金曲奖评审主席回应单依纯入围：拿作品说话,6a06db5e000000002903723d,单姐[抱拳R]🥚姐[抱拳R],2026/05/15 16:37,0,5f315ffd000000000100036b,5F31C481,河南,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,69ccf79900000000210052b0,,69cd00f1000000001d008246,[害羞R],2026/04/01 19:26,0,5b1b41c74eacab3a05e0cafd,小小,福建,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a16f37d0000000028036730,这是在阴阳李荣浩感觉[石化R][石化R],2026/05/27 21:37,201,685f79b1000000001e00ad61,11的小兵,上海,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a16f8b20000000027021e67,别看华少现在这么说，一浩年之后你们等着,2026/05/27 21:59,192,666c2f890000000003033634,大愚若至,天津,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a16ea4600000000280312d5,小心一浩年之后，融耗老师表示，听了网友的分析，当时华少的话我听了确实有点不舒服,2026/05/27 20:57,452,6483f274000000001001c32a,lykke,江西,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a16d383000000002701594c,但话说不说，大家跟路人交流时情绪也不用太激动挑对立，即使这次事是明摆着像被做局一样。路人掌握的信息就是唱了没给钱，小单要担责，被调侃也无可厚非，其实这甚至还可以当作一次给路人科普的机会，科普【音著协流程】、【前辈的模范事迹】还有【以往的版权纠纷事件（基本全是主办方的责任）】，没必要互黑败坏真路人观感，理说清后自会有明辨是非的路人帮说话的。,2026/05/27 19:20,163,6450adf3000000001f033fb3,小紅書Xd3uwn23h,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a172fb9000000002a0305aa,有人记得hxy和hl在ssbx合唱的一首歌吗 猜猜为什么没有版权[笑哭R],2026/05/28 01:54,17,5f7585f900000000010045dc,Chong,重庆,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a17b169000000002803d973,华少讲的话啥意思谁能给我翻译下[石化R],2026/05/28 11:07,0,5cdae160000000001000dff1,阿薛（🥚民版）,广东,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a1786a1000000002a031d9a,华少也是想被送上神坛了,2026/05/28 08:04,54,5b6ffd5f63ec8a0001f9f883,小红薯43D1C4F1,四川,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a16f63400000000290193e5,有人和我说说咋了嘛真没看懂,2026/05/27 21:48,0,5e4bec3c000000000100502b,Qiooi.,北京,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a16d3d30000000029026cc7,知道很难，但其实想说大家试着慢慢对这个事情，这首歌，以及那个名字脱敏吧，以后肯定也会被拿出来玩梗啥的。,2026/05/27 19:21,87,66a0f2d80000000024021353,乙醇牌果果,四川,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a18805200000000270201df,蓝台为了流量话题什么都干！,2026/05/29 01:50,1,5955d0a76a6a6944dd171bda,Hi o小鸟💨,吉林,0,xiaohongshu,单依纯李荣浩版权争议
单依纯 李荣浩,6a16cdce00000000350337df,宝子你继续引导,6a16dd82000000002b028044,真的这么说了？[捂脸R],2026/05/27 20:03,4,629c5991000000002102251b,Gh,湖南,0,xiaohongshu,单依纯李荣浩版权争议
