note_id,title,desc,type,user_id,user_name,liked_count,collected_count,comment_count,share_count,publish_time,tags,xsec_token,note_url,keyword
69c9172c000000001a0230e9,这波版权纠纷太抓马😅,,normal,56580300e00dd82d9b33da6d,大王娱乐雷达,57,5,14,0,,,ABxGdt0yRrdvoK3LdZ858Iw6Z3nHfYGOc1GH1T7zJBgT4=,https://www.xiaohongshu.com/explore/69c9172c000000001a0230e9?xsec_token=ABxGdt0yRrdvoK3LdZ858Iw6Z3nHfYGOc1GH1T7zJBgT4%3D&xsec_source=pc_search,单依纯 侵权
69ca1cb2000000002200db21,,,video,614f158b000000001f03f7e4,猪妹,470,25,21,0,,,AB1ANUlqLLZGhyfUKtwxClc1LNe78dAvVxPMuRiDMQNfA=,https://www.xiaohongshu.com/explore/69ca1cb2000000002200db21?xsec_token=AB1ANUlqLLZGhyfUKtwxClc1LNe78dAvVxPMuRiDMQNfA%3D&xsec_source=pc_search,单依纯 侵权
69d49e0c000000002200e72d,唱《李白》算侵权吗？,,normal,5bfa202f51783a603acafbf2,律途成长宝鉴,12,7,1,0,,,ABcweloM2QXaDsZ3vqtCFFFd3ELkZcE8JzMfkHtXVC9lI=,https://www.xiaohongshu.com/explore/69d49e0c000000002200e72d?xsec_token=ABcweloM2QXaDsZ3vqtCFFFd3ELkZcE8JzMfkHtXVC9lI%3D&xsec_source=pc_search,单依纯 侵权
69c90c2a0000000028009b0c,炸裂！李荣浩硬刚单依纯《李白》侵权？,,normal,593586665e87e722290338c9,海闊天空,48,6,7,0,,,ABxGdt0yRrdvoK3LdZ858Iw9biKMHPe0ykY9rdErEwlmc=,https://www.xiaohongshu.com/explore/69c90c2a0000000028009b0c?xsec_token=ABxGdt0yRrdvoK3LdZ858Iw9biKMHPe0ykY9rdErEwlmc%3D&xsec_source=pc_search,单依纯 侵权
69c92559000000001a030b61,单依纯回应侵权事件最新进展,,normal,62d42097000000000e00e7b1,点石图文,128,7,42,0,,,ABxGdt0yRrdvoK3LdZ858Iwx9fmXen7Kbyf1vQODeSGeE=,https://www.xiaohongshu.com/explore/69c92559000000001a030b61?xsec_token=ABxGdt0yRrdvoK3LdZ858Iwx9fmXen7Kbyf1vQODeSGeE%3D&xsec_source=pc_search,单依纯 侵权
6a0475220000000007012c90,,,normal,600bab7a000000000101eb48,AI早点早早,7,0,0,0,,,ABi19cVqXnC9CUmDl90yDrPzwL17breyiXHjMJid7imtM=,https://www.xiaohongshu.com/explore/6a0475220000000007012c90?xsec_token=ABi19cVqXnC9CUmDl90yDrPzwL17breyiXHjMJid7imtM%3D&xsec_source=pc_search,单依纯 侵权
69d1d8f50000000023020fcf,,,normal,6352bc6d000000001901f31c,沅来单纯禧欢依 🥚,54,4,23,0,,,ABL_oe657aAi2sU5azziA0gxcCODvvL7dnwFCdfBqtatY=,https://www.xiaohongshu.com/explore/69d1d8f50000000023020fcf?xsec_token=ABL_oe657aAi2sU5azziA0gxcCODvvL7dnwFCdfBqtatY%3D&xsec_source=pc_search,单依纯 侵权
69cb346c000000001f002a7d,李荣浩拒赔💰：若收下，杨丞琳能分一半吗,,normal,5f1cf2ed00000000010055fe,广州陈鉴豪律师团队｜专注婚姻家事,7,2,0,0,,,AB7H0z7mG73Dsoqu-BjzJ52GdrlL-dDEf9pXDRqGm9yUE=,https://www.xiaohongshu.com/explore/69cb346c000000001f002a7d?xsec_token=AB7H0z7mG73Dsoqu-BjzJ52GdrlL-dDEf9pXDRqGm9yUE%3D&xsec_source=pc_search,单依纯 侵权
69caa3ad000000002200d6d7,如何评价李荣浩炮轰单依纯《李白》演唱侵权？,,normal,5c09ed5800000000050069b5,乔松观,210,37,21,0,,,AB1ANUlqLLZGhyfUKtwxClc7LoGygihpPlkaY7foq6rbA=,https://www.xiaohongshu.com/explore/69caa3ad000000002200d6d7?xsec_token=AB1ANUlqLLZGhyfUKtwxClc7LoGygihpPlkaY7foq6rbA%3D&xsec_source=pc_search,单依纯 侵权
69ca334c000000002200dd27,李荣浩这波回应为什么说是娱乐圈教科书,,normal,5d37e5e900000000120244fe,落落,10,3,2,0,,,AB1ANUlqLLZGhyfUKtwxClc4addgMWWPDw0tq-fwJMDrY=,https://www.xiaohongshu.com/explore/69ca334c000000002200dd27?xsec_token=AB1ANUlqLLZGhyfUKtwxClc4addgMWWPDw0tq-fwJMDrY%3D&xsec_source=pc_search,单依纯 侵权
689c4ba2000000001d021ceb,感谢你的出现单依纯,,video,61dd1b1e0000000010005927,抓马刘翠花,5232,517,58,0,,,ABIxsEaTiRi5w_NlGjpCTNvNMnMs3Dj76wIf5pJMhosQY=,https://www.xiaohongshu.com/explore/689c4ba2000000001d021ceb?xsec_token=ABIxsEaTiRi5w_NlGjpCTNvNMnMs3Dj76wIf5pJMhosQY%3D&xsec_source=pc_search,单依纯 侵权
69ca1e4f0000000021039d52,律师解读：李荣浩拒绝授权，单依纯强行演唱《,,normal,5c2c2f5d000000000702cb32,潮汕郑律在上海,16,3,0,0,,,AB1ANUlqLLZGhyfUKtwxClc4gpJsh4qqhTB4dFrptnl3Q=,https://www.xiaohongshu.com/explore/69ca1e4f0000000021039d52?xsec_token=AB1ANUlqLLZGhyfUKtwxClc4gpJsh4qqhTB4dFrptnl3Q%3D&xsec_source=pc_search,单依纯 侵权
69cb9b9f0000000023011340,在朋友那边维护单依纯的我,,normal,5ec8d0fa00000000010076a5,崎戍🐋,215,11,150,0,,,AB7H0z7mG73Dsoqu-BjzJ52PoypfaIa_mFkVxwE3X4KHU=,https://www.xiaohongshu.com/explore/69cb9b9f0000000023011340?xsec_token=AB7H0z7mG73Dsoqu-BjzJ52PoypfaIa_mFkVxwE3X4KHU%3D&xsec_source=pc_search,单依纯 侵权
69c8d297000000001a036c99,李荣浩控诉单依纯强行侵权演唱李白,,normal,5d25cfce0000000016024667,Freedom欣欣崽,17,3,1,0,,,ABsKYZJ78ik9zlkr5CPE6ZPDa0pKnDyaX8wLWnj8XymJc=,https://www.xiaohongshu.com/explore/69c8d297000000001a036c99?xsec_token=ABsKYZJ78ik9zlkr5CPE6ZPDa0pKnDyaX8wLWnj8XymJc%3D&xsec_source=pc_search,单依纯 侵权
69cf844f0000000022001a2e,原来李荣浩也不是那么经得起审判,,normal,6311ce9a000000001200399b,新金珠宝,90,12,45,0,,,ABq7pEUzHgUWvjkIKe6efaoP7l1MKsPiaTeyL3S5-aksQ=,https://www.xiaohongshu.com/explore/69cf844f0000000022001a2e?xsec_token=ABq7pEUzHgUWvjkIKe6efaoP7l1MKsPiaTeyL3S5-aksQ%3D&xsec_source=pc_search,单依纯 侵权
69d882b8000000001f0000b2,单依纯工作室巡演版权说明,,normal,695a2ae2000000000b03a0bf,车车车,3723,211,412,0,,,ABYaddXuiXhzCYEWCYM1PNUcytTAfLiWj9heJU-mHgAhk=,https://www.xiaohongshu.com/explore/69d882b8000000001f0000b2?xsec_token=ABYaddXuiXhzCYEWCYM1PNUcytTAfLiWj9heJU-mHgAhk%3D&xsec_source=pc_search,单依纯 侵权
69c96909000000001d018225,这把李荣浩气成啥了,,normal,5d24475a0000000010008364,fairy🌸,75,6,11,0,,,ABxGdt0yRrdvoK3LdZ858Iw_UAI6ALTYS8OTjljKzGuto=,https://www.xiaohongshu.com/explore/69c96909000000001d018225?xsec_token=ABxGdt0yRrdvoK3LdZ858Iw_UAI6ALTYS8OTjljKzGuto%3D&xsec_source=pc_search,单依纯 侵权
69c932f900000000230242e9,李荣浩的吵架逻辑学到了,,normal,5b13a090e8ac2b47e1e861f6,无聊看剧听Jay,268,33,14,0,,,ABxGdt0yRrdvoK3LdZ858Iww2QW1QiehKEWpaOZ-Sql-s=,https://www.xiaohongshu.com/explore/69c932f900000000230242e9?xsec_token=ABxGdt0yRrdvoK3LdZ858Iww2QW1QiehKEWpaOZ-Sql-s%3D&xsec_source=pc_search,单依纯 侵权
69c8f964000000002102da91,lrh已回应侵权,,normal,67c6f400000000000e01f191,迪士尼在逃蛋挞,7,0,0,0,,,ABsKYZJ78ik9zlkr5CPE6ZPL2w5d8B2x4JSG94VpZOX2I=,https://www.xiaohongshu.com/explore/69c8f964000000002102da91?xsec_token=ABsKYZJ78ik9zlkr5CPE6ZPL2w5d8B2x4JSG94VpZOX2I%3D&xsec_source=pc_search,单依纯 侵权
69ca2365000000001d01da1e,李荣浩公开喊话单依纯,,normal,682b2d3f000000000601c1a6,呱呱想吃瓜,3,0,0,0,,,AB1ANUlqLLZGhyfUKtwxClc9iIvv6EZ_ZEOmBZurINxuM=,https://www.xiaohongshu.com/explore/69ca2365000000001d01da1e?xsec_token=AB1ANUlqLLZGhyfUKtwxClc9iIvv6EZ_ZEOmBZurINxuM%3D&xsec_source=pc_search,单依纯 侵权
69ca66ec000000002200d44b,我本是辅助，今晚来打野,,normal,64f81c630000000006030359,Xiaosss-,27,1,4,0,,,AB1ANUlqLLZGhyfUKtwxClc0Kr21HX7rvWF3WWy4R-s2g=,https://www.xiaohongshu.com/explore/69ca66ec000000002200d44b?xsec_token=AB1ANUlqLLZGhyfUKtwxClc0Kr21HX7rvWF3WWy4R-s2g%3D&xsec_source=pc_search,单依纯 侵权
69c907d40000000021007048,《李白》事件还有后续？别着急 慢慢等,,normal,61554a86000000000201d55a,独家音乐演出播报🎶,16,1,4,0,,,ABxGdt0yRrdvoK3LdZ858Iwzfaz19rZIQDMikK1WcTecw=,https://www.xiaohongshu.com/explore/69c907d40000000021007048?xsec_token=ABxGdt0yRrdvoK3LdZ858Iwzfaz19rZIQDMikK1WcTecw%3D&xsec_source=pc_search,单依纯 侵权
69c8dcdf000000002103bbb9,李荣浩控诉单依纯侵权演唱李白,,normal,68b2d3ca000000001901642f,人间观察,9,1,0,0,,,ABsKYZJ78ik9zlkr5CPE6ZPEHxrDeZRlSaIKethLiH8Bw=,https://www.xiaohongshu.com/explore/69c8dcdf000000002103bbb9?xsec_token=ABsKYZJ78ik9zlkr5CPE6ZPEHxrDeZRlSaIKethLiH8Bw%3D&xsec_source=pc_search,单依纯 侵权
69bf3d2b000000001b003051,幸好你是可以被音乐重新养一遍的人,,normal,63245fce0000000023027b20,爱吃水煮🥚,29,9,0,0,,,ABQ7lzDmL1sv08azy7JcJxjEVRHMgqV8mtXOpwqHWWVeA=,https://www.xiaohongshu.com/explore/69bf3d2b000000001b003051?xsec_token=ABQ7lzDmL1sv08azy7JcJxjEVRHMgqV8mtXOpwqHWWVeA%3D&xsec_source=pc_search,单依纯 侵权
69c8e40b0000000023025e6f,单依纯发文道歉,,normal,6560c1c7000000000202a765,momo,30,1,12,0,,,ABsKYZJ78ik9zlkr5CPE6ZPPOs1F63RnzReItDT1h2EL0=,https://www.xiaohongshu.com/explore/69c8e40b0000000023025e6f?xsec_token=ABsKYZJ78ik9zlkr5CPE6ZPPOs1F63RnzReItDT1h2EL0%3D&xsec_source=pc_search,单依纯 侵权
69d8dadd000000001a024131,单依纯方回应版权工作进展,,normal,62d42097000000000e00e7b1,点石图文,6,0,35,0,,,ABYaddXuiXhzCYEWCYM1PNUTBLVC7o1-8UwVZg-kJuVzw=,https://www.xiaohongshu.com/explore/69d8dadd000000001a024131?xsec_token=ABYaddXuiXhzCYEWCYM1PNUTBLVC7o1-8UwVZg-kJuVzw%3D&xsec_source=pc_search,单依纯 侵权
69da33f8000000001d0182b7,从妹感到姐感，单依纯的牙经历了什么？,,normal,5c938d3d000000001102bce7,牙贴面陶鑫卓 | 高定美学,40,18,0,0,,,ABpbl9mBF6ws9WHFKyLRD0Daq4-PqBWmDx9QWNoxFKwvY=,https://www.xiaohongshu.com/explore/69da33f8000000001d0182b7?xsec_token=ABpbl9mBF6ws9WHFKyLRD0Daq4-PqBWmDx9QWNoxFKwvY%3D&xsec_source=pc_search,单依纯 侵权
6a1a429b0000000006033705,,,video,66f69d76000000001d023e49,🍀,154,11,18,0,,,ABVx2zCVFZnDWwbO82QNCcivkgQLVKIRs2nbGgv-2UHSE=,https://www.xiaohongshu.com/explore/6a1a429b0000000006033705?xsec_token=ABVx2zCVFZnDWwbO82QNCcivkgQLVKIRs2nbGgv-2UHSE%3D&xsec_source=pc_search,单依纯 侵权
68495602000000002202ef40,刚开始觉得真难听 结果如单依纯所愿,,video,5fb4d3d00000000001003b04,猫眼娱乐,162276,22239,964,0,,,AB-mgGtqGx21Wt41esSO_1dghuifi6J0QG8vYv7VchEGE=,https://www.xiaohongshu.com/explore/68495602000000002202ef40?xsec_token=AB-mgGtqGx21Wt41esSO_1dghuifi6J0QG8vYv7VchEGE%3D&xsec_source=pc_search,单依纯 侵权
6a1662360000000007025548,听过单依纯现场的，很难不被圈粉,,video,5edc931a000000000100728b,星轨live,148,13,7,0,,,ABS4dppXA_LmdhbOboXEm8P7--GJ3hqCy8VJqW4i5K4Ro=,https://www.xiaohongshu.com/explore/6a1662360000000007025548?xsec_token=ABS4dppXA_LmdhbOboXEm8P7--GJ3hqCy8VJqW4i5K4Ro%3D&xsec_source=pc_search,单依纯 侵权
6a14eb720000000010001c01,#国乐无双# 时光列车启程 从飞机上听《雷电》,,video,63756b24000000001f015db6,西土瓦,6,1,0,0,,,AB97NZY2kUUf_k0K_X7iahbWVz9YkMWwnyLWRpFanWGLs=,https://www.xiaohongshu.com/explore/6a14eb720000000010001c01?xsec_token=AB97NZY2kUUf_k0K_X7iahbWVz9YkMWwnyLWRpFanWGLs%3D&xsec_source=pc_search,单依纯 侵权
6a19a76b00000000080030c2,单依纯入选福布斯精英榜,,video,68cd78550000000021025acd,Junlin,184,2,6,0,,,AByjRKzmIxgp_PKD2WoOv9_XFNWs_BCCSn68OKfCiqbS8=,https://www.xiaohongshu.com/explore/6a19a76b00000000080030c2?xsec_token=AByjRKzmIxgp_PKD2WoOv9_XFNWs_BCCSn68OKfCiqbS8%3D&xsec_source=pc_search,单依纯 侵权
69ff5d5400000000350316af,有没有人解答一下？,,normal,616fd5c5000000000202254c,凛冬将至,1,0,10,0,,,ABfkmQOLV4h8OaMI358XFhjpUYboPHZaORtZOvJdbGGkI=,https://www.xiaohongshu.com/explore/69ff5d5400000000350316af?xsec_token=ABfkmQOLV4h8OaMI358XFhjpUYboPHZaORtZOvJdbGGkI%3D&xsec_source=pc_search,单依纯 侵权
6842f1a5000000002301227c,单依纯的改编是颠覆性的,,video,5e2f09cd0000000001008268,我们爱听演唱会,8126,3298,532,0,,,ABPsdimzMA2DUww0RhZTbU1oBZb08l4IzDFea2EZieskk=,https://www.xiaohongshu.com/explore/6842f1a5000000002301227c?xsec_token=ABPsdimzMA2DUww0RhZTbU1oBZb08l4IzDFea2EZieskk%3D&xsec_source=pc_search,单依纯 李白
6842f36f000000002002a7e8,单依纯爆改李白,,video,5fcb3e2f0000000001005431,湖南卫视,44341,5223,6432,0,,,ABPsdimzMA2DUww0RhZTbU1pJeqM2rugoFBvCHfKT-hhs=,https://www.xiaohongshu.com/explore/6842f36f000000002002a7e8?xsec_token=ABPsdimzMA2DUww0RhZTbU1pJeqM2rugoFBvCHfKT-hhs%3D&xsec_source=pc_search,单依纯 李白
69c8f21a000000001a034cb0,单依纯歌手演唱李白,,video,66542fb10000000003032f2d,hdhdh,276,90,122,0,,,ABsKYZJ78ik9zlkr5CPE6ZPF52w4jGRtZLiz5reUyo5Wo=,https://www.xiaohongshu.com/explore/69c8f21a000000001a034cb0?xsec_token=ABsKYZJ78ik9zlkr5CPE6ZPF52w4jGRtZLiz5reUyo5Wo%3D&xsec_source=pc_search,单依纯 李白
69f5713c00000000360330af,单依纯李白完整版,,video,636e3d07000000001f019419,蛋仔主播琪月,17,3,0,0,,,AB5dUeuQJR7tdhr1gKSj961N02kySdVBKoLW8FZTkEBCg=,https://www.xiaohongshu.com/explore/69f5713c00000000360330af?xsec_token=AB5dUeuQJR7tdhr1gKSj961N02kySdVBKoLW8FZTkEBCg%3D&xsec_source=pc_search,单依纯 李白
69dd8916000000001e00e0f4,我要选李白,,video,661cdcb30000000003030252,JENNIE_JNB,13,0,2,0,,,ABu-ZHG6J5Jvq8gaCacREIJMcqcEieGViYZc5UstHE_j8=,https://www.xiaohongshu.com/explore/69dd8916000000001e00e0f4?xsec_token=ABu-ZHG6J5Jvq8gaCacREIJMcqcEieGViYZc5UstHE_j8%3D&xsec_source=pc_search,单依纯 李白
68481b6d00000000210025aa,如何呢？！又能怎？！,,video,5ec79923000000000100355c,够不到篮筐,3377,1822,264,0,,,ABI2aXUttXR8yyu3lnQFvNL6nRUgBcwrVi8gOatr31k4g=,https://www.xiaohongshu.com/explore/68481b6d00000000210025aa?xsec_token=ABI2aXUttXR8yyu3lnQFvNL6nRUgBcwrVi8gOatr31k4g%3D&xsec_source=pc_search,单依纯 李白
69fa9871000000003502b2e6,大中国,,video,692d82400000000037000114,杏福一生笑,2,0,0,0,,,AByANiDTwK75vK6STJfa6xMDtYuL2efrt_3wh0gCxt9B8=,https://www.xiaohongshu.com/explore/69fa9871000000003502b2e6?xsec_token=AByANiDTwK75vK6STJfa6xMDtYuL2efrt_3wh0gCxt9B8%3D&xsec_source=pc_search,单依纯 李白
6a185b9e0000000007028f78,别做乖乖女了，持剑才是你的宿命,,normal,695e9993000000003700a515,摄影师JC和莫妮卡🐱,8,1,0,0,,,ABZ-ccCr7Q-TPOVLQ_eduIidMy8-OYCcwgME3T4Lf14EY=,https://www.xiaohongshu.com/explore/6a185b9e0000000007028f78?xsec_token=ABZ-ccCr7Q-TPOVLQ_eduIidMy8-OYCcwgME3T4Lf14EY%3D&xsec_source=pc_search,单依纯 李白
69906f74000000001a022d01,姐太拽了吧！,,video,67f271c6000000000e013735,可爱的依纯宝,329,57,2,0,,,ABQaouTTpYYJlGNL8lfq7Caz3pA1J0dBcgpcBraE2X8q4=,https://www.xiaohongshu.com/explore/69906f74000000001a022d01?xsec_token=ABQaouTTpYYJlGNL8lfq7Caz3pA1J0dBcgpcBraE2X8q4%3D&xsec_source=pc_search,单依纯 李白
69cea3190000000023006aa9,我要唱李白，如何呢？又能怎？,,video,680b48d0000000000e0110a8,知彼丨银行贷款服务丨负债管理OE,156,33,131,0,,,ABgVH9j5DLO9q5aFWMDEMFNff1kB7RR2K4iphlTLKqYSc=,https://www.xiaohongshu.com/explore/69cea3190000000023006aa9?xsec_token=ABgVH9j5DLO9q5aFWMDEMFNff1kB7RR2K4iphlTLKqYSc%3D&xsec_source=pc_search,单依纯 李白
6a14409e000000000803da98,小宝宝唱歌都是笑着的,,normal,5e6e01ee00000000010077d8,奕纯Lin.,111,4,3,0,,,AB97NZY2kUUf_k0K_X7iahbWYDFo4GPijwTfox0uBZ8Jc=,https://www.xiaohongshu.com/explore/6a14409e000000000803da98?xsec_token=AB97NZY2kUUf_k0K_X7iahbWYDFo4GPijwTfox0uBZ8Jc%3D&xsec_source=pc_search,单依纯 李白
6a17049e0000000006037a06,华语乐坛中最会飙高音的是哪位歌手,,video,686a23e1000000001d01715b,曹俊皓,371,85,65,0,,,ABNXJZY8a6r-JAp_fvbRyCasD8zJnFH3g9wZFGPjhFRmo=,https://www.xiaohongshu.com/explore/6a17049e0000000006037a06?xsec_token=ABNXJZY8a6r-JAp_fvbRyCasD8zJnFH3g9wZFGPjhFRmo%3D&xsec_source=pc_search,单依纯 李白
6a1a9cf90000000036002b2e,刘宇宁就这样唱完你的唱你的,,video,6a05cbaf0000000002002403,小云朵,5,1,0,0,,,ABVx2zCVFZnDWwbO82QNCciheB-JeTq5t58nT-3nZIfjA=,https://www.xiaohongshu.com/explore/6a1a9cf90000000036002b2e?xsec_token=ABVx2zCVFZnDWwbO82QNCciheB-JeTq5t58nT-3nZIfjA%3D&xsec_source=pc_search,单依纯 李白
6a1a8885000000000803132b,珠玉珠玉珠玉还可以还可以,,video,60e9a121000000000101cfc4,熊姿朝妈妈（教资必一次过）,19,2,0,0,,,ABVx2zCVFZnDWwbO82QNCcim2nrPxWjPG7y0t1x_vNVBM=,https://www.xiaohongshu.com/explore/6a1a8885000000000803132b?xsec_token=ABVx2zCVFZnDWwbO82QNCcim2nrPxWjPG7y0t1x_vNVBM%3D&xsec_source=pc_search,单依纯 李白
6a0b03970000000038034626,白小白：锐评界又来新人了,,video,69f5ed210000000002002801,不上晚自习,97,5,0,0,,,ABbfakjYRc14WMlmkhXnxHcoHgf2FRyVAAlkt9AUHz3KY=,https://www.xiaohongshu.com/explore/6a0b03970000000038034626?xsec_token=ABbfakjYRc14WMlmkhXnxHcoHgf2FRyVAAlkt9AUHz3KY%3D&xsec_source=pc_search,单依纯 李白
69e5973c0000000023007be4,都说了专业歌手禁止参赛、志胜：我不跑调,,video,6921221900000000370298be,比巴卜,2099,239,16,0,,,AB0r7kaColfpL1wUH_ELF1M-g-etE9FXDyNX0zmS4CAKY=,https://www.xiaohongshu.com/explore/69e5973c0000000023007be4?xsec_token=AB0r7kaColfpL1wUH_ELF1M-g-etE9FXDyNX0zmS4CAKY%3D&xsec_source=pc_search,单依纯 李白
69d500680000000023024b3c,《杨雯梓版战马》好听音乐分享,,video,625a277d000000001000741f,享受生活威海爱云集,3,0,0,0,,,ABkQzCTzxjkPW1NJ6tKwVervSJndBBty8CCxBSyEnIUUY=,https://www.xiaohongshu.com/explore/69d500680000000023024b3c?xsec_token=ABkQzCTzxjkPW1NJ6tKwVervSJndBBty8CCxBSyEnIUUY%3D&xsec_source=pc_search,单依纯 李白
6a18b1c700000000350325c5,中年人的白日梦,,video,6a0b335b0000000002002001,不典型盲人龙大,2,0,0,0,,,ABZ-ccCr7Q-TPOVLQ_eduIieuwkF6wOOBkXX_4xjWDXCQ=,https://www.xiaohongshu.com/explore/6a18b1c700000000350325c5?xsec_token=ABZ-ccCr7Q-TPOVLQ_eduIieuwkF6wOOBkXX_4xjWDXCQ%3D&xsec_source=pc_search,单依纯 李白
6a0b1dc5000000000702eb1e,挂：崇祯（黑胶）,,video,63dcf39e0000000026004b39,小彩旗,3,3,0,0,,,ABbfakjYRc14WMlmkhXnxHcm0JHJFZhd1MwkHSvOwbuxk=,https://www.xiaohongshu.com/explore/6a0b1dc5000000000702eb1e?xsec_token=ABbfakjYRc14WMlmkhXnxHcm0JHJFZhd1MwkHSvOwbuxk%3D&xsec_source=pc_search,单依纯 李白
69f342de00000000350227e7,,,video,601bf0160000000001003b47,大超和知识产权,4,0,0,0,,,ABTrSrogcqFeymQIz9tGIEN9wKI7eCyx2FzfqHu_ebD6A=,https://www.xiaohongshu.com/explore/69f342de00000000350227e7?xsec_token=ABTrSrogcqFeymQIz9tGIEN9wKI7eCyx2FzfqHu_ebD6A%3D&xsec_source=pc_search,单依纯 李白
6a17d9ac000000000702f3dd,,,video,650eab080000000012005f78,随心夏保英^_^,1,0,0,0,,,ABNXJZY8a6r-JAp_fvbRyCao0Kj0rvyNFFl5YkrUUnrtA=,https://www.xiaohongshu.com/explore/6a17d9ac000000000702f3dd?xsec_token=ABNXJZY8a6r-JAp_fvbRyCao0Kj0rvyNFFl5YkrUUnrtA%3D&xsec_source=pc_search,单依纯 李白
69c90f02000000002200c914,,,video,659cbf63000000002001df4b,众星娱乐,33,3,5,0,,,ABxGdt0yRrdvoK3LdZ858Iw9IzcRDZtM_SbgA9e0nBEKw=,https://www.xiaohongshu.com/explore/69c90f02000000002200c914?xsec_token=ABxGdt0yRrdvoK3LdZ858Iw9IzcRDZtM_SbgA9e0nBEKw%3D&xsec_source=pc_search,单依纯 李白
68512beb000000000f032af7,真“火”了！人民日报谈单依纯改编歌曲李白,,video,65fd3e96000000000600d395,二哥戏谈娱乐,289,69,27,0,,,AB9SsMgaYwHAj715qClmkKbmXV938Wj978tZbKPgLwUiY=,https://www.xiaohongshu.com/explore/68512beb000000000f032af7?xsec_token=AB9SsMgaYwHAj715qClmkKbmXV938Wj978tZbKPgLwUiY%3D&xsec_source=pc_search,单依纯 李白
6a19a09a000000000803fb92,单依纯的《李白》真的是来报仇的吗？,,video,62f791ed000000001f015187,花朝,35,7,6,0,,,AByjRKzmIxgp_PKD2WoOv9_X_N8iabyOvcqqX00_3A3B8=,https://www.xiaohongshu.com/explore/6a19a09a000000000803fb92?xsec_token=AByjRKzmIxgp_PKD2WoOv9_X_N8iabyOvcqqX00_3A3B8%3D&xsec_source=pc_search,单依纯 李白
69ca912c000000001f0061a6,这个精神状态无敌了！,,video,657c3f75000000002002f461,没有星期八,274,53,178,0,,,AB1ANUlqLLZGhyfUKtwxClc9T-WDWcLU7EtXIgsDQJUPg=,https://www.xiaohongshu.com/explore/69ca912c000000001f0061a6?xsec_token=AB1ANUlqLLZGhyfUKtwxClc9T-WDWcLU7EtXIgsDQJUPg%3D&xsec_source=pc_search,单依纯 李白
69c8f4db0000000023013974,至此3.28的李白已成绝唱,,video,5b0a3fb26b58b72aacb06077,泰森追星大家庭,877,185,611,0,,,ABsKYZJ78ik9zlkr5CPE6ZPOb6Z_EgWWEShwk4XHzCnWU=,https://www.xiaohongshu.com/explore/69c8f4db0000000023013974?xsec_token=ABsKYZJ78ik9zlkr5CPE6ZPOb6Z_EgWWEShwk4XHzCnWU%3D&xsec_source=pc_search,单依纯 李白
69c8f367000000002102f519,从李荣浩视角看改编版《李白》生气确实正常,,video,671b4ba2000000001d03236b,大板凳娱乐,1449,88,21,0,,,ABsKYZJ78ik9zlkr5CPE6ZPF4uoeT621qzRcuRX-mILsk=,https://www.xiaohongshu.com/explore/69c8f367000000002102f519?xsec_token=ABsKYZJ78ik9zlkr5CPE6ZPF4uoeT621qzRcuRX-mILsk%3D&xsec_source=pc_search,单依纯 李白
69cb31dc0000000022029486,孟姐还是预言家来的,,video,5fc44e2d0000000001001a23,一只张娱,11017,628,153,0,,,AB7H0z7mG73Dsoqu-BjzJ52MYTJvNpxbYinlGLdQh9k7M=,https://www.xiaohongshu.com/explore/69cb31dc0000000022029486?xsec_token=AB7H0z7mG73Dsoqu-BjzJ52MYTJvNpxbYinlGLdQh9k7M%3D&xsec_source=pc_search,单依纯 李白
698586440000000015030f2c,,,video,5959b20a50c4b45bbacb938c,老焦杂货铺,1475,154,239,0,,,AB5I3xFTsJu5scy2Jo3pZmgmPgrx7iNkCyKjB4spyviTk=,https://www.xiaohongshu.com/explore/698586440000000015030f2c?xsec_token=AB5I3xFTsJu5scy2Jo3pZmgmPgrx7iNkCyKjB4spyviTk%3D&xsec_source=pc_search,单依纯 李白
69db5b47000000001a02e64b,27新传考研案例库：社会热点事件,,normal,6433a9370000000014010cee,新传梦工厂,48,32,0,0,,,ABpC8K6kXWtFdAXBQ4TUJ5AmmKyjjhNz-3niZbc3ekLC4=,https://www.xiaohongshu.com/explore/69db5b47000000001a02e64b?xsec_token=ABpC8K6kXWtFdAXBQ4TUJ5AmmKyjjhNz-3niZbc3ekLC4%3D&xsec_source=pc_search,单依纯 李白
69ca0bd700000000220284ff,,,video,64b0f7ac00000000110036ae,呜啦啦娱乐喵,159,12,9,0,,,AB1ANUlqLLZGhyfUKtwxClc7YTt2kb4i01mQ0DGBlRioY=,https://www.xiaohongshu.com/explore/69ca0bd700000000220284ff?xsec_token=AB1ANUlqLLZGhyfUKtwxClc7YTt2kb4i01mQ0DGBlRioY%3D&xsec_source=pc_search,单依纯 李白
692cb422000000001e021974,为何张韶涵高考战曲，单依纯一出口却成禁曲,,video,69172d3d0000000037008e84,鱼鱼说娱,950,202,47,0,,,ABgG9QPINNjV3mCEPmMbXjlmE4lQ8M0KDpvxuWfp2upoQ=,https://www.xiaohongshu.com/explore/692cb422000000001e021974?xsec_token=ABgG9QPINNjV3mCEPmMbXjlmE4lQ8M0KDpvxuWfp2upoQ%3D&xsec_source=pc_search,单依纯 李白
